,channel,funnel,publisher,lob,product,theme,kpi_audience,creative_versions,price,price_placement,discount,offer_placement,offer_group,asset_type,video_type,length,size,Mean_Spend,total_spend,total_Impressions,Mean_CTR,Mean_CVRS,Mean_CVRBF,Mean_CVRSV,Peak_CTR,Peak_CVRS,Peak_CVRBF,Peak_CVRSV,Med_CTR,Med_CVRS,Med_CVRBF,Med_CVRSV,CTR_W0,CTR_W1,CTR_W2,CTR_W3,CTR_W4,CTR_W5,CTR_W6,CTR_W7,CTR_W8,CTR_W9,CTR_W10,CTR_W11,CTR_W12,CTR_W13,CTR_W14,CTR_W15,CTR_W16,CTR_W17,CTR_W18,CTR_W19,CTR_W20,CTR_W21,CTR_W22,CTR_W23,CTR_W24,CTR_W25,CTR_W26,CTR_W27,CTR_W28,CTR_W29,CTR_W30,CTR_W31,CTR_W32,CTR_W33,CTR_W34,CTR_W35,CTR_W36,CTR_W37,CTR_W38,CTR_W39,CTR_W40,CTR_W41,CTR_W42,CTR_W43,CTR_W44,CTR_W45,CTR_W46,CTR_W47,CVR(BF)_W0,CVR(BF)_W1,CVR(BF)_W2,CVR(BF)_W3,CVR(BF)_W4,CVR(BF)_W5,CVR(BF)_W6,CVR(BF)_W7,CVR(BF)_W8,CVR(BF)_W9,CVR(BF)_W10,CVR(BF)_W11,CVR(BF)_W12,CVR(BF)_W13,CVR(BF)_W14,CVR(BF)_W15,CVR(BF)_W16,CVR(BF)_W17,CVR(BF)_W18,CVR(BF)_W19,CVR(BF)_W20,CVR(BF)_W21,CVR(BF)_W22,CVR(BF)_W23,CVR(BF)_W24,CVR(BF)_W25,CVR(BF)_W26,CVR(BF)_W27,CVR(BF)_W28,CVR(BF)_W29,CVR(BF)_W30,CVR(BF)_W31,CVR(BF)_W32,CVR(BF)_W33,CVR(BF)_W34,CVR(BF)_W35,CVR(BF)_W36,CVR(BF)_W37,CVR(BF)_W38,CVR(BF)_W39,CVR(BF)_W40,CVR(BF)_W41,CVR(BF)_W42,CVR(BF)_W43,CVR(BF)_W44,CVR(BF)_W45,CVR(BF)_W46,CVR(BF)_W47,CVR(SV)_W0,CVR(SV)_W1,CVR(SV)_W2,CVR(SV)_W3,CVR(SV)_W4,CVR(SV)_W5,CVR(SV)_W6,CVR(SV)_W7,CVR(SV)_W8,CVR(SV)_W9,CVR(SV)_W10,CVR(SV)_W11,CVR(SV)_W12,CVR(SV)_W13,CVR(SV)_W14,CVR(SV)_W15,CVR(SV)_W16,CVR(SV)_W17,CVR(SV)_W18,CVR(SV)_W19,CVR(SV)_W20,CVR(SV)_W21,CVR(SV)_W22,CVR(SV)_W23,CVR(SV)_W24,CVR(SV)_W25,CVR(SV)_W26,CVR(SV)_W27,CVR(SV)_W28,CVR(SV)_W29,CVR(SV)_W30,CVR(SV)_W31,CVR(SV)_W32,CVR(SV)_W33,CVR(SV)_W34,CVR(SV)_W35,CVR(SV)_W36,CVR(SV)_W37,CVR(SV)_W38,CVR(SV)_W39,CVR(SV)_W40,CVR(SV)_W41,CVR(SV)_W42,CVR(SV)_W43,CVR(SV)_W44,CVR(SV)_W45,CVR(SV)_W46,CVR(SV)_W47,Internet_CVR(S)_W0,Internet_CVR(S)_W1,Internet_CVR(S)_W2,Internet_CVR(S)_W3,Internet_CVR(S)_W4,Internet_CVR(S)_W5,Internet_CVR(S)_W6,Internet_CVR(S)_W7,Internet_CVR(S)_W8,Internet_CVR(S)_W9,Internet_CVR(S)_W10,Internet_CVR(S)_W11,Internet_CVR(S)_W12,Internet_CVR(S)_W13,Internet_CVR(S)_W14,Internet_CVR(S)_W15,Internet_CVR(S)_W16,Internet_CVR(S)_W17,Internet_CVR(S)_W18,Internet_CVR(S)_W19,Internet_CVR(S)_W20,Internet_CVR(S)_W21,Internet_CVR(S)_W22,Internet_CVR(S)_W23,Internet_CVR(S)_W24,Internet_CVR(S)_W25,Internet_CVR(S)_W26,Internet_CVR(S)_W27,Internet_CVR(S)_W28,Internet_CVR(S)_W29,Internet_CVR(S)_W30,Internet_CVR(S)_W31,Internet_CVR(S)_W32,Internet_CVR(S)_W33,Internet_CVR(S)_W34,Internet_CVR(S)_W35,Internet_CVR(S)_W36,Internet_CVR(S)_W37,Internet_CVR(S)_W38,Internet_CVR(S)_W39,Internet_CVR(S)_W40,Internet_CVR(S)_W41,Internet_CVR(S)_W42,Internet_CVR(S)_W43,Internet_CVR(S)_W44,Internet_CVR(S)_W45,Internet_CVR(S)_W46,Internet_CVR(S)_W47,Impressions_W0,Impressions_W1,Impressions_W2,Impressions_W3,Impressions_W4,Impressions_W5,Impressions_W6,Impressions_W7,Impressions_W8,Impressions_W9,Impressions_W10,Impressions_W11,Impressions_W12,Impressions_W13,Impressions_W14,Impressions_W15,Impressions_W16,Impressions_W17,Impressions_W18,Impressions_W19,Impressions_W20,Impressions_W21,Impressions_W22,Impressions_W23,Impressions_W24,Impressions_W25,Impressions_W26,Impressions_W27,Impressions_W28,Impressions_W29,Impressions_W30,Impressions_W31,Impressions_W32,Impressions_W33,Impressions_W34,Impressions_W35,Impressions_W36,Impressions_W37,Impressions_W38,Impressions_W39,Impressions_W40,Impressions_W41,Impressions_W42,Impressions_W43,Impressions_W44,Impressions_W45,Impressions_W46,Impressions_W47,Spend_W0,Spend_W1,Spend_W2,Spend_W3,Spend_W4,Spend_W5,Spend_W6,Spend_W7,Spend_W8,Spend_W9,Spend_W10,Spend_W11,Spend_W12,Spend_W13,Spend_W14,Spend_W15,Spend_W16,Spend_W17,Spend_W18,Spend_W19,Spend_W20,Spend_W21,Spend_W22,Spend_W23,Spend_W24,Spend_W25,Spend_W26,Spend_W27,Spend_W28,Spend_W29,Spend_W30,Spend_W31,Spend_W32,Spend_W33,Spend_W34,Spend_W35,Spend_W36,Spend_W37,Spend_W38,Spend_W39,Spend_W40,Spend_W41,Spend_W42,Spend_W43,Spend_W44,Spend_W45,Spend_W46,Spend_W47
channel,1.0,0.16238714010366792,0.013955862147766111,-0.07542495474094205,0.06206334371807462,-0.11012544643450191,-0.09790110384664653,0.0932287296095126,-0.054074181031266544,-0.3532279895376075,-0.20951197485506315,-0.36642074829956833,0.015134451868632695,0.5324852058358452,0.038296482025581925,-0.8800245461259126,0.6603200747714962,0.38571270569420163,0.2794938656365119,0.24319144691919092,-0.0005105970273067875,-0.01679624258028657,0.03261161141932825,-0.019275014181088266,-0.0038156780184019174,-0.010933975735716191,0.0037559586751042128,-0.009661096510168068,-0.0038156780184019174,-0.010933975735716191,0.0037559586751042128,-0.009661096510168068,0.3377082006954673,0.4268204676901745,0.1786744914263933,0.3380269834026632,0.3207818683849694,0.26500277604915823,0.21944060032842178,0.19614535779382045,0.1640245958410072,-0.0017731378943779009,-0.004097056710521622,0.03323582821070979,0.038076020385428795,-0.004111708101259263,0.04936578010543081,0.07170756543831809,0.06304849002545283,0.08274914123603082,0.16634901276888422,0.15799503838799905,0.14994957137321738,0.1494596492608792,0.1471289090553746,0.12566437941441008,0.10328569301988533,0.08964269953741588,0.07763844959643376,0.07786158747105261,0.057723209454581655,0.057929499880030697,0.058003853081015064,0.057963728056423844,0.05783989198387758,0.05832216345325285,0.05938830520353855,0.059528160548125146,0.059374490334255035,0.05923279677362376,0.04695798009773487,0.039098827663444476,0.024379431915089275,-0.005844704696165236,-0.0058346174006887914,-0.005831757653187924,-0.00584470469616533,-0.00584470469616533,-0.00584470469616533,-0.005831757653187924,0.20012223238279284,0.2979932862986081,0.22990744285833958,0.23687485227539504,0.20572846141447618,0.1775125210783758,0.1101335833386047,0.14863230209261571,0.0825755138600939,-0.0005845820637084047,-0.0051778428478339335,-0.00286736270209291,0.08552027983298774,-0.003605362686544676,0.06991839955911015,0.048470350544810394,0.08948417408480078,0.10996626808972884,0.10339562193763187,0.10994362724948452,0.10984923304084628,0.11130276930459419,0.10735903887103355,0.11003260940952558,0.09337338143128832,0.076240273895943,0.07036585233091835,0.06597332615785978,0.053888953266996435,0.05514318536936876,0.056536793244721474,0.05585172137337573,0.05627060510444101,0.05607398220418003,0.05652556392296872,0.057802886986658364,0.05687310660808089,0.053179224751344525,0.043457629550126824,0.03252554316032303,0.024071009704557906,-0.0058268452351462495,-0.005671908000010656,-0.005750851689477091,-0.005840980207217274,-0.005836257762015521,-0.005842957295013446,-0.005821491304661744,-0.29891731413677564,-0.2472967098162908,-0.2384412899370242,-0.1922748360099053,-0.14794822140729305,-0.16112558122683623,-0.15575368807192558,-0.11853126629802323,-0.015007841289827063,-0.0077810454955497725,-0.007573248651735047,-0.006214965968095959,-0.09180713008384972,-0.004378162199580294,-0.10369291855952302,-0.10033225604186205,-0.08158096357374911,-0.058363317431662995,-0.019895910510490906,0.03558538150477003,0.03861111855983983,0.08030546521690438,0.09871932307167429,0.08312283693192248,0.06926028853825775,0.05843222195464139,0.053975881390551976,0.06065143138952693,0.04116021591939011,0.037428589261830715,0.03695990900847775,0.03459761814488493,0.033817739784612506,0.022758995420659775,0.04915496799671396,0.04650324813517107,0.046059381426119456,0.04839744368103574,0.03696679331506935,0.027641169991234595,0.011987077906258815,-0.0057622036629375525,-0.005738802824467376,-0.005643710212116116,-0.005831757653187924,-0.005834617400688789,-0.005833320881894534,-0.005833320881894534,-0.051360994884471343,-0.046434048362484125,-0.04337504027829359,-0.03222530376729832,0.0009669575905642513,-0.022256320966250825,-0.028434520196604543,-0.013569690548381516,-0.013060225280430075,-0.007383407834021681,-0.006503477090928105,-0.0047180214007071985,-0.010697989208656954,-0.00673223116000588,0.004548048582353164,0.0020060801191784097,-0.001665798769342918,-0.00519668175901604,-0.0034904176490527157,0.07623376150948614,0.08490193078697306,0.09183198917557917,0.08181941487101257,0.08655261121628131,0.07304409842923093,0.05632638747604824,0.05679199401694175,0.04591587060395562,0.04828077904093004,0.05354638330782841,0.05325110536496286,0.05333978712538723,0.04913278193459767,0.053699693396872285,0.05362804170400457,0.05697616461078542,0.05466795658965573,0.050139585083487766,0.039867500031575076,0.02939123748445259,0.024419478353507686,-0.00575825902991898,-0.005647329633339141,-0.005765169456089259,-0.005785953733565055,-0.005776730636803813,-0.005227584010268074,-0.005426615666210638,0.3188229383398437,0.30677349151647676,0.28806662224284735,0.25184929625241054,0.23683682066608552,0.18824794929230793,0.14117140355509797,0.09661862141992211,0.09653776513136673,0.09669403364780552,0.08424676975376438,0.07998049140248517,0.0826614469189596,0.09883716881959745,0.09571656240033406,0.11624432552582357,0.10922319199556704,0.09859605142056488,0.10391388459687445,0.0936759765358466,0.07584168871630861,0.056506094682270316,0.045521118658371974,0.01830768963005973,0.01180358497076182,0.005379535306029668,0.007117418455410306,0.004383617245470845,0.0032170594187224634,0.004536237771666598,0.005907373110230938,0.004269263199059622,0.006311106323835583,0.007361499917260942,0.0068231753172824225,0.00634311586095874,0.006289108670036363,0.003283790313299689,0.00023175594163573336,-0.0014121425869071556,-0.004201601284007836,-0.005737424509714862,-0.00572305825260502,-0.005690588049479465,-0.0057350921333592896,-0.005754228382970542,-0.005738829460396228,-0.005741296043689437,0.33619963222056193,0.34211731903592346,0.3195393265256099,0.293371800000526,0.26264197137028744,0.21316356732669473,0.18378592243036837,0.13218531816041124,0.12580968880512558,0.13008623131919356,0.11180683618224811,0.09010321224478064,0.08232712450956244,0.08569331826199302,0.09347736263001627,0.11075892833828621,0.10661400510338531,0.09343154146207838,0.10125193899749556,0.09550708687360147,0.07754044960600427,0.06763806067183224,0.05114477276035714,0.02546143190387549,0.016283516026521457,0.020202061463905296,0.012868756192317919,0.0069329400459441064,0.0055006074858744945,0.01277426382295132,0.011855824178742562,0.010261727661724215,0.014831906305226461,0.016730541610564295,0.02037195071998353,0.019616176149229166,0.014097261735951007,0.010720935877263279,0.004595211018008596,0.005809253243818517,-0.0022534797449532407,-0.005737423627366478,-0.005723061264184976,-0.0058224633826566875,-0.0057351059508508806,-0.005754236956945593,-0.005738829764417221,-0.005794781340835577
funnel,0.16238714010366792,1.0,0.0017879779265774628,-0.08783933104219518,-0.2904619473073383,0.03920522475115354,0.152997075247086,-0.1464835943627237,-0.37773133335576786,0.053629790677711446,-0.4171077577576103,0.029226541038187854,-0.05004094782463447,0.1537066793945838,-0.10719159771785321,-0.08245021035307627,0.0853732772494252,0.06985376615347483,0.08091878618604552,0.1416469945041647,0.009475839810630342,-0.06430919226495216,-0.03976291089457255,-0.03034946237511671,0.009387433983140866,-0.037027876010520364,-0.004302803226595302,-0.008922216476520516,0.009387433983140866,-0.037027876010520364,-0.004302803226595302,-0.008922216476520516,0.016537641535488465,0.030085000904360153,0.006988772834495294,0.018672132022134642,0.019139736435886474,0.020829592208789865,0.03880459346649097,0.04482927915393071,0.06326111137399995,0.01017492721942021,0.009174642255539597,0.07699876761104027,0.06798407402004687,0.009185111166030805,0.08933269600358823,0.10005101283617708,0.08410844247535672,0.07348008404537432,0.03552150888812499,0.03657686403809912,0.029447835345856096,0.028832316317882176,0.03236450694650656,0.01906465748758013,0.009844039667012819,0.00033080183114334434,-0.0054556710167572445,-0.016438856930887303,-0.03495581652423097,-0.035176012668438394,-0.035246412717564596,-0.03516442051226729,-0.03495828787589336,-0.03555350566838743,-0.03729693315242738,-0.03747881069107983,-0.037328918386352265,-0.03730494330922969,-0.02929339208187979,-0.023814553580200494,-0.014134599896150913,0.012937415993962637,0.012915087485574892,0.012908757355143873,0.012937415993962718,0.012937415993962718,0.012937415993962718,0.012908757355143873,-0.223129973023795,-0.2304697727210834,-0.1811162510923017,-0.15110387142249485,-0.14257407201802855,-0.14424568833374254,-0.10162526237889519,-0.10939776290886909,-0.07208984216636537,-0.018105208856393478,-0.00016586441166470116,-0.017797840708156404,-0.03194930862731296,0.00906137603208018,-0.01328939458025475,-0.010108496338517863,0.002893093795562335,-0.0011451890527698785,-0.0265472390618111,-0.004319353337869348,-0.0075072133118398825,-0.014925344489696535,-0.007396452191492811,-0.001646746446731411,-0.01274183575139602,-0.015109527252433511,-0.024151753113417426,-0.016186712176686303,-0.03441275780505936,-0.03522145771300031,-0.03614597081540931,-0.03569480545857381,-0.03591438019323158,-0.03569925024129395,-0.03622304396690806,-0.0370411209014502,-0.03644657088832921,-0.03408832730386104,-0.02782325323938234,-0.020820672980059404,-0.015268450413766442,0.012897883581523696,0.01255492571314469,0.01272966975990427,0.012929171734347844,0.012918718470879671,0.012933548073035032,0.012886032507862816,-0.5798385711500315,-0.47620500531237087,-0.4606952775957647,-0.36209359511969874,-0.2784071032953212,-0.29340520174763784,-0.2786605635908496,-0.17483865447625271,-0.02508933390762734,-0.018801359346664912,-0.004628761898369729,-0.016241626036102675,0.06443195069236801,0.009485184413444274,0.15143106184050523,0.14099845714633252,0.083376155889875,0.05467873474226546,-0.06700729168133072,0.013230815455508544,0.008755602817915244,0.018534137343372847,0.013568140502028096,0.0059155321974287325,-0.001969036769183642,-0.004017237056870355,-0.009071234100439068,-0.006534320719307399,-0.019944876835890864,-0.015888243027440244,-0.015607033319214805,-0.013433668085305838,-0.012706337312484356,-0.004798213252256837,-0.027158913094132812,-0.025133199500498075,-0.024665955303583415,-0.026880634677983514,-0.01927343853905939,-0.013107166305146793,-0.0008148313059489091,0.012754797668095707,0.012702999262935106,0.01249250912735175,0.012908757355143873,0.012915087485574892,0.012912217605254427,0.012912217605254427,-0.18541112624940106,-0.1907519450052422,-0.2262782790619456,-0.17086287141137654,-0.14679649079224671,-0.1548118419406161,-0.12036683646100958,-0.1168285402970802,-0.05789709862283219,-0.021874006887572302,-0.018783595589704178,-0.013706032212544898,-0.05520688338069541,-0.018433385184295225,-0.023852296622284087,-0.021080367665909372,-0.03833415513107054,-0.033528711060364626,-0.0350421461991065,-0.017452832141961458,-0.008835610101171183,-0.010848145440441626,-0.004766285382087297,-0.003736661238142693,-0.018546556847857575,-0.016349795540687447,-0.02839106575546683,-0.001232488382770762,-0.029900084437771677,-0.032882300924493804,-0.033084021516818725,-0.03299757432282403,-0.030193254361120917,-0.0320578029128055,-0.03362160135024497,-0.03590336625636012,-0.034608731607849066,-0.031855440872168524,-0.025122478509217464,-0.01840536032657464,-0.014192671689695013,0.01274606611347376,0.012500520816642283,0.012761362533516934,0.01280736910832524,0.01278695352776899,0.011571402235017632,0.01201196432715998,0.15492788441469854,0.13680563687929936,0.1363601439391916,0.12829391181916963,0.11562301535301978,0.10771434977400038,0.0963515053774503,0.09218391690200478,0.09910191186054412,0.10210018612105454,0.09393508200689928,0.09576345762353193,0.09843797812406607,0.09905891241675356,0.08757554401011966,0.07626247768651476,0.06592755329439658,0.0603307155192219,0.04445676361454893,0.03907875390943131,0.02944879532313074,0.03017968578268387,0.023761906309960824,0.013574950865445252,0.01034168758529867,0.00726038076270693,0.004903884581249006,0.006365330201006798,0.006727566248690095,0.006281641851386125,0.005932098062793366,0.006833169924942801,0.005420078322535241,0.0040657801891968125,0.004109733748156195,0.004448166529102004,0.0045435430591323125,0.006558080190175369,0.008564986139785104,0.009707994743013343,0.011711816969738964,0.012699948324991965,0.012668148216317864,0.012596274520882331,0.012694785545222118,0.012737144164631536,0.01270305822230267,0.012708518072852375,0.0855686546006302,0.06015590467764591,0.05549502819273687,0.060540220773123224,0.05074962491802745,0.04166791445815722,0.04800054906764404,0.06724833651189051,0.08641569927224049,0.09489925896274917,0.0939690907607692,0.08998945788270267,0.09166029496190736,0.09373647765513528,0.07929409416609876,0.06285286463997598,0.05718612251806271,0.04369525612291226,0.029001442454888185,0.02948567421672296,0.020132232676123678,0.02278122652548619,0.015017762264543523,0.007488355863967776,0.00793365754851891,0.0007219501131370458,0.0015076356312651318,0.004695181548897418,0.00524725969815461,0.0009203223520139231,0.001805158584357953,0.002849467793645172,-0.00039026427239255364,-0.0024068547820650537,-0.005435099803116039,-0.004839657213185071,-0.0008363068457410867,0.0014364593988627254,0.005602248774420178,0.004672939220991724,0.010398170799165088,0.012699946371889545,0.012668154882533617,0.012888184229472964,0.012694816130622965,0.012737163143363218,0.01270305889526167,0.012826909261922172
publisher,0.013955862147766111,0.0017879779265774628,1.0,0.01018985028404169,-0.1334479909277451,-0.11025394938779397,-0.09136489001747983,-0.009381117203801971,-0.07797902048105702,-0.06910145972330937,0.0763076769052622,-0.07128903900795341,-0.1089610775182823,0.05650460140355053,0.06696362362904652,-0.027918959254689072,-0.034147825115325735,-0.03281921014646137,-0.04235225525097781,-0.01654098548424961,-0.0045528376667286164,0.021732642105349517,0.008351118863424167,-0.006988750671985245,-0.004231294949408599,0.006619647835845615,-0.0024991658527359433,-0.007145673011220249,-0.004231294949408599,0.006619647835845615,-0.0024991658527359433,-0.007145673011220249,-0.029077646638260086,-0.04208047437401515,-0.023161213471991276,-0.02983083839882638,0.006116259648779683,-0.0002637244414791545,0.004166225342259529,-0.011334179233313044,-0.016320835121137904,-0.004142173227061439,-0.004111525498451971,-0.0004703166147464894,-0.0037737230144072632,-0.004125226818797674,-0.03783247605821082,-0.09269528816896098,-0.09737004744887297,-0.09617077057905912,-0.004768540362544762,-0.0029721907595904357,-0.004741262706230677,-0.004075015372807056,-0.005616883696309018,0.010125172404757193,0.006031978131546279,0.0009695626962322784,0.0024873900429287625,0.012608953920619117,0.008252683276685902,0.008210913249749997,0.008088561452252481,0.008705978741865567,0.008462865756455733,0.00869369569504368,0.009719487348583473,0.010146735956658154,0.009892053561643445,0.010148385767881858,0.00683781201265419,0.003216261387142362,-0.0010669378560228696,-0.040800266479198086,-0.04072984986024222,-0.0407098867541209,-0.0408002664791976,-0.0408002664791976,-0.0408002664791976,-0.0407098867541209,0.07210069944759251,0.08703162287616063,0.07761937717067734,0.06958057226703605,0.05124669004265044,0.06033110086094033,0.041060629442653776,0.04232297142972176,0.028575944766938803,-0.005696107680489715,-0.006228130394488779,-0.004805509883404877,0.0292905693805917,-0.003950675170157301,0.024457499880852326,0.007938792126012064,0.014784016967355732,0.01850424291384881,0.01760424896875663,0.01378450657581896,0.01345536391365486,0.014623666995432322,0.01507715421062224,0.018204252237062398,0.01490274031400268,0.014820436100809468,0.01314096223139206,0.014435376257416463,0.011737080262284096,0.012047389833894978,0.01229383061266004,0.012197355596114396,0.012258550870600914,0.012175953536845632,0.012363730927840698,0.01264111923494218,0.01244324204507647,0.011673516053043353,0.009395679115321236,0.007017352457361358,0.004590504667277712,-0.04067559452284823,-0.03959402054953425,-0.04014510460501957,-0.04077426685227373,-0.0407413007688389,-0.04078806835519481,-0.040638220215362474,0.013111270276714874,0.015232225902293279,0.036632492970550226,0.031176469575021265,0.017593211112922606,0.024531712162919758,0.02800392376359618,0.036091749417514946,0.0001728129054295548,-0.006868744994494079,-0.007243055747225291,-0.005576539241576369,0.05094972306801038,-0.00394760688203282,0.07172644032390099,0.06658208206416004,0.006203416023125602,0.01962308002305523,-0.00459713539818852,-0.024606725268628192,-0.02318857405304075,-0.008043797842614962,-0.008268878135041324,-0.013999781076563024,-0.009035689212162272,-0.019130872820413914,-0.006453990348127077,0.005116279936841682,-0.001507113572918779,-0.005886112345120126,-0.008679527427672794,-0.008322660054082482,-0.008849758526862803,-0.008946362467697274,-0.00791241450579117,-0.009895909402661506,-0.010778975720317984,-0.007187388528774588,-0.010900681926449168,-0.013758120248650472,-0.026902602507566736,-0.04022434959109352,-0.040060994811844504,-0.039397179593483767,-0.0407098867541209,-0.04072984986024223,-0.04072079922123668,-0.04072079922123668,0.10369414597764835,0.11891949372527226,0.1398853640243232,0.10627253368193226,0.06908929904759704,0.08363473563115346,0.08144247928356547,0.08379849790868182,0.04391929760658286,-0.004817797083286652,-0.005768369212878212,-0.0041425742004349,0.05461617051122414,0.047460209374931436,0.039291373475201105,0.023785676840307097,0.039404792611214705,0.03157153266465535,0.02265460635714735,0.004995345260173498,0.005994794019391429,0.01251041414618346,0.007670759717513815,0.011087632752823479,0.010142293726489168,0.009497601874459515,0.009602138478657665,0.009607437174120872,0.009352211782554945,0.009859104513527669,0.008634509890113554,0.009109617566099074,0.008006892249181333,0.008617906659019682,0.008528323959342702,0.00984626347715465,0.010134776915118517,0.009783245488983707,0.006890029845247771,0.004582848278844721,-0.0009188327097878974,-0.04019681319931888,-0.03942244577168802,-0.04024505297256519,-0.04039014226341397,-0.04032575837659912,-0.03649231770447967,-0.03788170263021979,-0.008058928597381734,-0.005505219478750124,-0.0028920687318244142,0.003678918549288214,-0.0005784278573592256,0.006431389452561026,0.010905222127280834,0.0042272254237137215,0.004704140171922094,-0.001764961118285018,-0.005905539088286009,-0.009033712178743119,-0.010396307085269507,-0.00433559089248721,-0.003784641371290434,-0.001789654304141997,-0.0001778911031717593,-0.001311697871134682,-0.005706498119738829,-0.0070916266864222526,-0.011517396597331702,-0.02898804746104247,-0.0379088980314493,-0.04085416679577517,-0.0397273708258245,-0.03640227607844689,-0.035316387828453207,-0.0357978520255382,-0.034705388035955395,-0.035604693227022616,-0.03552922160404298,-0.03620306460153353,-0.0354363266586673,-0.03499438968039659,-0.034977684965234256,-0.03521510779281852,-0.03548819611554324,-0.03652670954369689,-0.03741391350210404,-0.03815853521546796,-0.03969852179527118,-0.04005137317788322,-0.03995108631158967,-0.039724420806825554,-0.04003509150382362,-0.040168676368096845,-0.04006118074989392,-0.04007839928545587,-0.030416825914583903,-0.02732286698613439,-0.02582132376723676,-0.02462228027403101,-0.022480274975815867,-0.01700094831857993,-0.00957362749235012,-0.019746494706886702,-0.013597140577571465,-0.01898790046673738,-0.019738566249427283,-0.024136215438767514,-0.027573289168410585,-0.021613470365616103,-0.01850136206521964,-0.016557358543912264,-0.009015288145031749,-0.012169038024085197,-0.014029081708171546,-0.015087602455331134,-0.017477230553967632,-0.0324339603969459,-0.03932841555169831,-0.03974738554359241,-0.03950516794147736,-0.036087834550707965,-0.034264815519725135,-0.034991134121343144,-0.03410675659302502,-0.03238440537274203,-0.03317835101726295,-0.03394148802931951,-0.03176380017869929,-0.030862030474722732,-0.028306089091379504,-0.028949181807178006,-0.03216289381992148,-0.03337060391346641,-0.035743522552269,-0.03482736180053878,-0.038991908882968114,-0.04005136701845406,-0.03995110733459595,-0.04064500602290905,-0.040035187959909194,-0.040168736220644374,-0.040061182872181036,-0.040451765347511104
