,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
3546,$417 ,$747 ,$676 ,$664 ,$557 ,$547 ,$870 ,$790 ,$721 ,$597 ,$824 ,"$1,014 ",$773 ,$729 ,$685 ,$457 ,$829 ,$556 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,$9 ,$17 ,$17 ,$13 ,$10 ,$11 ,$14 ,$16 ,$20 ,$22 ,$23 ,$39 ,$36 ,$30 ,$16 ,$10 ,$18 ,$187 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,$1 ,$1 ,$3 ,$1 ,$1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,$10 ,$37 ,$31 ,$34 ,$34 ,$41 ,$24 ,$31 ,$45 ,$37 ,$61 ,$62 ,$31 ,$45 ,$93 ,$3 ,$1 ,$13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,$215 ,$102 ,$251 ,$230 ,$255 ,$302 ,$340 ,$369 ,$355 ,$345 ,$403 ,$368 ,$298 ,$347 ,$244 ,$163 ,$346 ,$338 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,$8 ,$4 ,$3 ,$4 ,$4 ,$13 ,$64 ,$112 ,$97 ,$68 ,$94 ,$68 ,$63 ,$48 ,$52 ,$35 ,$64 ,$28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3552,$2 ,$1 ,$1 ,$1 ,$2 ,$2 ,$3 ,$3 ,$3 ,$2 ,$1 ,$1 ,$2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3553,$2 ,$1 ,$2 ,$1 ,$5 ,$4 ,$2 ,$2 ,$3 ,$4 ,$3 ,$4 ,$7 ,$1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554,$14 ,$20 ,$21 ,$21 ,$11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,$2 ,$3 ,$2 ,$2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556,$1 ,$2 ,$2 ,$2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3557,$95 ,$192 ,$150 ,$78 ,$89 ,$99 ,$131 ,$116 ,$129 ,$151 ,$185 ,$129 ,$105 ,$81 ,$30 ,$3 ,$45 ,$6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558,$37 ,$84 ,$46 ,$44 ,$33 ,$38 ,$47 ,$44 ,$49 ,$51 ,$57 ,$43 ,$38 ,$44 ,$56 ,$23 ,$72 ,$50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3559,$2 ,$2 ,$2 ,$1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560,$2 ,$3 ,$4 ,$2 ,$1 ,$2 ,$2 ,$2 ,$2 ,$3 ,$2 ,$2 ,$2 ,$3 ,$4 ,$3 ,$8 ,$3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,$2 ,$2 ,$2 ,$2 ,$3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562,$19 ,$14 ,$30 ,$27 ,$24 ,$34 ,$42 ,$43 ,$61 ,$59 ,$54 ,$34 ,$50 ,$39 ,$22 ,$21 ,$8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3563,$17 ,$19 ,$32 ,$35 ,$28 ,$39 ,$59 ,$64 ,$74 ,$42 ,$26 ,$20 ,$28 ,$21 ,$20 ,$6 ,$14 ,$12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3564,$3 ,$1 ,$4 ,$3 ,$1 ,$3 ,$4 ,$4 ,$6 ,$6 ,$4 ,$3 ,$3 ,$3 ,$3 ,$2 ,$8 ,$4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3565,$3 ,$2 ,$4 ,$2 ,$4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3566,$163 ,"$1,509 ",$966 ,"$1,597 ","$1,643 ","$1,704 ","$1,494 ","$1,491 ","$1,386 ","$1,723 ","$1,467 ","$1,438 ","$1,484 ","$1,826 ","$1,190 ","$1,031 ","$1,318 ","$1,546 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3567,$684 ,"$5,753 ","$4,099 ","$7,591 ","$8,475 ","$8,656 ","$7,946 ","$8,289 ","$8,006 ","$9,511 ","$8,204 ","$7,833 ","$8,371 ","$10,138 ","$6,121 ","$5,177 ","$6,341 ","$8,235 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3568,$81 ,"$1,279 ","$1,194 ","$1,372 ","$1,343 ",$983 ,$950 ,"$1,126 ","$1,176 ","$1,458 ",$974 ,"$1,154 ","$1,277 ","$1,517 ","$1,169 ",$937 ,$960 ,"$1,333 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3569,$273 ,"$3,041 ","$3,536 ","$4,140 ","$4,391 ","$4,981 ","$5,031 ","$4,994 ","$5,518 ","$4,421 ","$4,262 ","$4,894 ","$5,357 ","$2,863 ","$2,697 ","$3,247 ","$4,684 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570,$299 ,"$3,002 ","$2,532 ","$3,244 ","$3,199 ","$2,827 ","$2,564 ","$2,825 ","$2,776 ","$3,513 ","$3,002 ","$2,830 ","$3,073 ","$3,637 ","$2,536 ","$2,064 ","$2,328 ","$2,749 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3571,$32 ,$352 ,$408 ,$508 ,$568 ,$331 ,$265 ,$342 ,$334 ,$427 ,$281 ,$290 ,$275 ,$475 ,$350 ,$240 ,$240 ,$333 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3572,$21 ,$29 ,$32 ,$51 ,$46 ,$38 ,$32 ,$35 ,$30 ,$20 ,$6 ,$8 ,$7 ,$2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3573,$44 ,$66 ,$84 ,$109 ,$112 ,$98 ,$92 ,$95 ,$79 ,$58 ,$15 ,$19 ,$19 ,$6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3574,$2 ,$2 ,$3 ,$4 ,$4 ,$3 ,$1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3575,$47 ,$75 ,$92 ,$128 ,$121 ,$114 ,$99 ,$110 ,$89 ,$64 ,$15 ,$22 ,$20 ,$7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576,$7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3577,$2 ,$4 ,$2 ,$2 ,$3 ,$2 ,$39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3578,$5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3579,$2 ,$3 ,$1 ,$2 ,$2 ,$1 ,$20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3580,$11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3581,$2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,$160 ,$221 ,$119 ,$139 ,$202 ,$162 ,$134 ,$127 ,$195 ,$156 ,$134 ,$105 ,$138 ,$154 ,$106 ,$100 ,$105 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3583,$721 ,"$1,224 ",$810 ,$959 ,"$1,000 ","$1,057 ",$975 ,$864 ,"$1,105 ",$946 ,$927 ,$773 ,$858 ,$834 ,$608 ,$562 ,$729 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584,$96 ,$197 ,$117 ,$133 ,$159 ,$150 ,$118 ,$120 ,$144 ,$127 ,$128 ,$114 ,$117 ,$132 ,$97 ,$80 ,$116 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3585,$419 ,$662 ,$651 ,$772 ,$514 ,$645 ,$759 ,$721 ,$806 ,$618 ,$566 ,$576 ,$543 ,$492 ,$356 ,$403 ,$501 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3586,$292 ,$519 ,$243 ,$289 ,$352 ,$428 ,$409 ,$283 ,$378 ,$422 ,$429 ,$285 ,$313 ,$314 ,$244 ,$201 ,$252 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3587,$40 ,$69 ,$31 ,$44 ,$44 ,$47 ,$28 ,$25 ,$36 ,$28 ,$25 ,$19 ,$27 ,$32 ,$22 ,$15 ,$24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3588,$135 ,$186 ,$115 ,$128 ,$182 ,$160 ,$139 ,$115 ,$190 ,$165 ,$134 ,$110 ,$141 ,$153 ,$120 ,$106 ,$79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3589,$638 ,$980 ,$852 ,$906 ,"$1,082 ",$973 ,$935 ,$939 ,"$1,142 ","$1,101 ","$1,031 ",$831 ,$924 ,$946 ,$714 ,$697 ,$561 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3590,$65 ,$118 ,$86 ,$93 ,$112 ,$107 ,$99 ,$98 ,$142 ,$110 ,$87 ,$65 ,$84 ,$110 ,$75 ,$57 ,$40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591,$235 ,$434 ,$515 ,$487 ,$378 ,$460 ,$551 ,$546 ,$517 ,$523 ,$639 ,$516 ,$460 ,$407 ,$348 ,$364 ,$315 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592,$209 ,$357 ,$280 ,$327 ,$411 ,$412 ,$368 ,$330 ,$464 ,$424 ,$327 ,$241 ,$294 ,$316 ,$244 ,$221 ,$170 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3593,$19 ,$32 ,$28 ,$31 ,$32 ,$33 ,$36 ,$33 ,$48 ,$41 ,$28 ,$19 ,$23 ,$35 ,$25 ,$20 ,$12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,$4 ,$7 ,$3 ,$4 ,$7 ,$5 ,$4 ,$4 ,$4 ,$3 ,$2 ,$3 ,$4 ,$5 ,$2 ,$2 ,$2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3595,$87 ,$166 ,$112 ,$114 ,$123 ,$103 ,$57 ,$66 ,$82 ,$64 ,$62 ,$55 ,$62 ,$63 ,$36 ,$65 ,$60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3596,$8 ,$15 ,$8 ,$8 ,$13 ,$12 ,$9 ,$8 ,$9 ,$7 ,$6 ,$7 ,$8 ,$10 ,$5 ,$5 ,$6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3597,$65 ,$127 ,$83 ,$76 ,$80 ,$111 ,$31 ,$38 ,$41 ,$35 ,$32 ,$31 ,$33 ,$34 ,$20 ,$36 ,$38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3598,$27 ,$37 ,$27 ,$28 ,$35 ,$34 ,$26 ,$24 ,$29 ,$22 ,$19 ,$18 ,$23 ,$29 ,$16 ,$19 ,$15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,$4 ,$5 ,$2 ,$2 ,$4 ,$3 ,$2 ,$3 ,$3 ,$2 ,$1 ,$2 ,$3 ,$4 ,$2 ,$2 ,$2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,$33 ,$50 ,$38 ,$52 ,$58 ,$55 ,$46 ,$42 ,$55 ,$54 ,$49 ,$36 ,$51 ,$57 ,$41 ,$46 ,$48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601,$162 ,$249 ,$214 ,$293 ,$280 ,$267 ,$231 ,$241 ,$306 ,$306 ,$290 ,$205 ,$324 ,$291 ,$187 ,$224 ,$290 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3602,$22 ,$44 ,$44 ,$57 ,$49 ,$46 ,$45 ,$48 ,$51 ,$50 ,$48 ,$31 ,$40 ,$55 ,$36 ,$27 ,$27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,$83 ,$131 ,$117 ,$132 ,$125 ,$137 ,$128 ,$139 ,$157 ,$151 ,$167 ,$130 ,$234 ,$153 ,$103 ,$150 ,$252 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,$65 ,$122 ,$102 ,$136 ,$112 ,$128 ,$116 ,$128 ,$138 ,$159 ,$143 ,$91 ,$119 ,$134 ,$87 ,$92 ,$104 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,$8 ,$15 ,$13 ,$19 ,$13 ,$14 ,$15 ,$16 ,$15 ,$16 ,$14 ,$8 ,$12 ,$16 ,$9 ,$7 ,$7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,$30 ,$39 ,$18 ,$26 ,$39 ,$29 ,$23 ,$22 ,$49 ,$28 ,$23 ,$18 ,$32 ,$36 ,$24 ,$15 ,$9 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,$140 ,$225 ,$197 ,$206 ,$253 ,$236 ,$215 ,$215 ,$275 ,$257 ,$232 ,$157 ,$173 ,$213 ,$181 ,$104 ,$59 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,$17 ,$26 ,$9 ,$14 ,$23 ,$15 ,$12 ,$13 ,$25 ,$16 ,$13 ,$11 ,$18 ,$27 ,$14 ,$8 ,$4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,$101 ,$206 ,$234 ,$200 ,$178 ,$245 ,$245 ,$258 ,$247 ,$279 ,$274 ,$174 ,$125 ,$148 ,$199 ,$98 ,$55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,$45 ,$72 ,$37 ,$49 ,$71 ,$58 ,$53 ,$57 ,$89 ,$69 ,$57 ,$40 ,$60 ,$73 ,$50 ,$30 ,$19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,$6 ,$7 ,$3 ,$4 ,$7 ,$4 ,$4 ,$4 ,$8 ,$5 ,$5 ,$3 ,$5 ,$8 ,$5 ,$3 ,$2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612,$53 ,$558 ,$390 ,$849 ,$821 ,$730 ,$789 ,$777 ,$703 ,$783 ,$720 ,$659 ,$971 ,$541 ,$335 ,$363 ,$434 ,$674 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,$148 ,"$2,397 ","$1,614 ","$3,821 ","$3,785 ","$3,275 ","$3,349 ","$3,375 ","$3,210 ","$3,687 ","$3,433 ","$3,131 ","$4,774 ","$2,725 ","$1,865 ","$1,663 ","$1,771 ","$2,676 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,$22 ,$232 ,$198 ,$471 ,$457 ,$379 ,$467 ,$522 ,$521 ,$526 ,$426 ,$417 ,$679 ,$315 ,$223 ,$205 ,$215 ,$305 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,$73 ,$908 ,$633 ,"$1,559 ","$1,635 ","$1,156 ","$1,361 ","$1,490 ","$1,222 ","$1,442 ","$1,331 ","$1,187 ","$2,224 ","$1,012 ",$889 ,$738 ,$639 ,$887 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,$17 ,$702 ,$560 ,"$1,297 ","$1,203 ",$872 ,"$1,114 ","$1,102 ","$1,082 ","$1,164 ","$1,141 ","$1,018 ","$1,597 ",$849 ,$482 ,$484 ,$541 ,$845 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,$3 ,$36 ,$38 ,$102 ,$132 ,$76 ,$82 ,$98 ,$95 ,$122 ,$58 ,$48 ,$128 ,$74 ,$38 ,$40 ,$33 ,$38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3618,$13 ,$6 ,$19 ,$21 ,$38 ,$42 ,$32 ,$23 ,$34 ,$32 ,$26 ,$32 ,$26 ,$18 ,$15 ,$14 ,$20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,$22 ,$40 ,$7 ,$15 ,$15 ,$31 ,$24 ,$16 ,$18 ,$28 ,$52 ,$62 ,$62 ,$91 ,$55 ,$52 ,$49 ,$20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,$164 ,$296 ,$102 ,$186 ,$169 ,$244 ,$215 ,$176 ,$194 ,$252 ,$452 ,$620 ,$568 ,$585 ,$312 ,$367 ,$351 ,$217 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,$14 ,$24 ,$6 ,$10 ,$11 ,$22 ,$15 ,$11 ,$13 ,$21 ,$42 ,$54 ,$46 ,$56 ,$31 ,$33 ,$33 ,$25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,$144 ,$254 ,$125 ,$197 ,$178 ,$174 ,$187 ,$164 ,$182 ,$208 ,$296 ,$355 ,$364 ,$364 ,$209 ,$199 ,$192 ,$134 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,$39 ,$66 ,$7 ,$15 ,$17 ,$43 ,$38 ,$29 ,$35 ,$50 ,$150 ,$205 ,$184 ,$223 ,$112 ,$146 ,$150 ,$71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,$5 ,$8 ,$2 ,$3 ,$4 ,$8 ,$5 ,$3 ,$4 ,$8 ,$14 ,$18 ,$11 ,$12 ,$6 ,$8 ,$11 ,$10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,$42 ,$69 ,$40 ,$74 ,$62 ,$68 ,$70 ,$50 ,$71 ,$70 ,$65 ,$64 ,$97 ,$113 ,$104 ,$86 ,$76 ,$56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,$167 ,$276 ,$155 ,$292 ,$279 ,$274 ,$266 ,$184 ,$303 ,$271 ,$250 ,$276 ,$491 ,$551 ,$519 ,$410 ,$316 ,$203 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,$17 ,$29 ,$20 ,$35 ,$36 ,$34 ,$38 ,$25 ,$42 ,$41 ,$35 ,$30 ,$58 ,$74 ,$69 ,$55 ,$28 ,$23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,$75 ,$120 ,$77 ,$150 ,$145 ,$125 ,$129 ,$91 ,$172 ,$125 ,$118 ,$178 ,$273 ,$280 ,$301 ,$241 ,$119 ,$93 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,$51 ,$88 ,$63 ,$119 ,$117 ,$91 ,$105 ,$69 ,$135 ,$111 ,$112 ,$106 ,$206 ,$257 ,$210 ,$165 ,$121 ,$73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,$4 ,$7 ,$6 ,$12 ,$14 ,$9 ,$10 ,$7 ,$13 ,$12 ,$10 ,$8 ,$19 ,$22 ,$19 ,$16 ,$10 ,$8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,$34 ,$57 ,$25 ,$42 ,$44 ,$48 ,$47 ,$33 ,$31 ,$52 ,$29 ,$25 ,$30 ,$40 ,$38 ,$22 ,$20 ,$11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,$139 ,$228 ,$124 ,$229 ,$253 ,$248 ,$249 ,$218 ,$202 ,$257 ,$185 ,$169 ,$197 ,$231 ,$201 ,$127 ,$101 ,$61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,$19 ,$33 ,$20 ,$32 ,$36 ,$34 ,$36 ,$25 ,$25 ,$32 ,$15 ,$18 ,$19 ,$24 ,$27 ,$15 ,$10 ,$5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,$67 ,$105 ,$61 ,$124 ,$138 ,$106 ,$115 ,$162 ,$142 ,$155 ,$140 ,$118 ,$167 ,$171 ,$104 ,$80 ,$59 ,$46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,$51 ,$88 ,$53 ,$91 ,$104 ,$89 ,$102 ,$70 ,$77 ,$102 ,$66 ,$63 ,$61 ,$84 ,$72 ,$43 ,$30 ,$18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,$6 ,$9 ,$6 ,$11 ,$15 ,$11 ,$10 ,$7 ,$7 ,$10 ,$4 ,$4 ,$5 ,$7 ,$7 ,$4 ,$2 ,$1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,$42 ,$60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,$163 ,$266 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,$22 ,$40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,$68 ,$119 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,$25 ,$42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,$9 ,$13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,$30 ,$114 ,$315 ,$174 ,$194 ,$94 ,$65 ,$68 ,$70 ,$95 ,$112 ,$130 ,$128 ,$143 ,$108 ,$13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,$4 ,$20 ,$75 ,$43 ,$33 ,$39 ,$68 ,$65 ,$58 ,$53 ,$33 ,$11 ,$11 ,$9 ,$13 ,$2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,$1 ,$3 ,$2 ,$2 ,$2 ,$2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,$2 ,$3 ,$5 ,$3 ,$2 ,$6 ,$9 ,$9 ,$9 ,$10 ,$8 ,$3 ,$2 ,$3 ,$3 ,$1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,$3 ,$2 ,$1 ,$2 ,$4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,$114 ,$284 ,$182 ,$224 ,$195 ,$190 ,$186 ,$196 ,$231 ,$250 ,$566 ,"$1,005 ","$1,059 ",$973 ,$791 ,$292 ,"$1,845 ",$499 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,$709 ,"$1,805 ","$1,065 ","$2,135 ","$1,663 ","$1,051 ","$1,266 ","$1,109 ","$1,148 ","$1,107 ",$867 ,$414 ,$344 ,$283 ,$301 ,$189 ,$455 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,$27 ,$19 ,$9 ,$38 ,$74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651,$2 ,$2 ,$3 ,$2 ,$1 ,$1 ,$2 ,$1 ,$3 ,$1 ,$1 ,$2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,$21 ,$85 ,$52 ,$103 ,$105 ,$106 ,$57 ,$62 ,$97 ,$76 ,$116 ,$87 ,$52 ,$42 ,$79 ,$4 ,$4 ,$22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,$144 ,$79 ,$594 ,$535 ,$602 ,$430 ,$464 ,$447 ,$449 ,$450 ,$424 ,$346 ,$383 ,$377 ,$265 ,$89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,$24 ,$20 ,$323 ,$214 ,$122 ,$66 ,$64 ,$61 ,$52 ,$63 ,$94 ,$151 ,$146 ,$118 ,$131 ,$34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3655,$7 ,$3 ,$11 ,$9 ,$7 ,$9 ,$9 ,$11 ,$12 ,$14 ,$14 ,$24 ,$22 ,$13 ,$7 ,$3 ,$4 ,$7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,$2 ,$2 ,$10 ,$2 ,$6 ,$1 ,$3 ,$1 ,$2 ,$10 ,$27 ,$16 ,$17 ,$26 ,$1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657,$48 ,$115 ,$255 ,$105 ,$118 ,$100 ,$107 ,$102 ,$119 ,$109 ,$136 ,$158 ,$160 ,$259 ,$296 ,$47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3658,$66 ,$202 ,$231 ,$146 ,$102 ,$93 ,$111 ,$102 ,$136 ,$102 ,$67 ,$33 ,$33 ,$38 ,$58 ,$32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,$6 ,$1 ,$2 ,$4 ,$4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660,$4 ,$9 ,$8 ,$4 ,$2 ,$4 ,$5 ,$4 ,$5 ,$5 ,$4 ,$2 ,$2 ,$3 ,$5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,$1 ,$8 ,$5 ,$6 ,$2 ,$4 ,$4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,$247 ,$595 ,"$1,016 ",$745 ,$622 ,$509 ,$607 ,$560 ,$548 ,$576 ,$613 ,$413 ,$435 ,$590 ,$256 ,$20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,$27 ,$77 ,$218 ,$233 ,$130 ,$62 ,$64 ,$61 ,$67 ,$51 ,$50 ,$38 ,$52 ,$42 ,$18 ,$1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664,$5 ,$7 ,$8 ,$6 ,$2 ,$5 ,$4 ,$4 ,$4 ,$4 ,$5 ,$6 ,$5 ,$7 ,$5 ,$1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,$1 ,$9 ,$6 ,$5 ,$1 ,$3 ,$2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,$16 ,$42 ,$22 ,$27 ,$19 ,$19 ,$19 ,$18 ,$19 ,$17 ,$15 ,$14 ,$33 ,$14 ,$5 ,$7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,$2 ,$8 ,$6 ,$5 ,$2 ,$2 ,$2 ,$2 ,$1 ,$2 ,$3 ,$2 ,$2 ,$2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,$3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,$62 ,$121 ,$128 ,$82 ,$74 ,$74 ,$90 ,$89 ,$103 ,$109 ,$153 ,$134 ,$134 ,$136 ,$108 ,$22 ,$81 ,$22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
