,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
787,0.07%,0.04%,0.04%,0.03%,0.02%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,0.06%,0.07%,0.05%,0.04%,0.05%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,0.07%,0.06%,0.04%,0.06%,0.05%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,0.05%,0.07%,0.06%,0.06%,0.06%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,0.04%,0.03%,0.03%,0.03%,0.03%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,0.09%,0.12%,0.02%,0.09%,0.04%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,0.00%,0.00%,0.04%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,0.33%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,0.05%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,0.05%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,0.05%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,0.03%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,0.12%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,0.04%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,0.05%,0.03%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,0.06%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,0.07%,0.05%,0.62%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,0.04%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,0.12%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,0.11%,0.03%,0.10%,0.03%,0.07%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,0.07%,0.07%,0.08%,0.07%,0.05%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,0.07%,0.05%,0.06%,0.04%,0.05%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,0.11%,0.07%,0.08%,0.07%,0.06%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,0.04%,0.02%,0.03%,0.02%,0.03%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,0.18%,0.08%,0.05%,0.06%,0.10%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,0.06%,0.05%,0.04%,0.04%,0.04%,0.04%,0.04%,0.05%,0.04%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,0.05%,0.04%,0.04%,0.03%,0.04%,0.04%,0.04%,0.04%,0.04%,0.03%,0.64%,0.19%,0.56%,0.73%,0.62%,0.57%,0.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,0.05%,0.05%,0.04%,0.05%,0.05%,0.05%,0.05%,0.06%,0.05%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,0.06%,0.05%,0.06%,0.06%,0.07%,0.07%,0.07%,0.07%,0.08%,0.07%,0.19%,0.34%,0.20%,0.23%,0.40%,0.46%,0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,0.03%,0.03%,0.03%,0.02%,0.03%,0.03%,0.03%,0.04%,0.03%,0.03%,1.62%,0.83%,0.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,0.07%,0.10%,0.05%,0.08%,0.08%,0.06%,0.09%,0.08%,0.06%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,0.03%,0.07%,0.02%,0.04%,0.05%,0.04%,0.03%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,0.04%,0.05%,0.02%,0.05%,0.04%,0.02%,0.06%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,0.00%,0.56%,0.21%,0.10%,0.12%,0.38%,0.33%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,0.04%,0.03%,0.03%,0.07%,0.04%,0.03%,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,0.00%,0.03%,0.04%,0.05%,0.05%,0.02%,0.04%,0.04%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,0.04%,0.05%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,0.09%,0.04%,0.00%,0.00%,0.02%,0.00%,0.02%,0.00%,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,0.08%,0.09%,0.09%,0.10%,0.12%,0.08%,0.10%,0.11%,0.10%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,0.03%,0.02%,0.01%,0.01%,0.02%,0.03%,0.03%,0.04%,0.02%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,0.05%,0.09%,0.00%,0.00%,0.10%,0.00%,0.05%,0.07%,0.04%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,0.00%,0.05%,0.03%,0.03%,0.02%,0.02%,0.03%,0.04%,0.04%,0.03%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,0.00%,0.02%,0.03%,0.04%,0.02%,0.04%,0.08%,0.07%,0.01%,0.03%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,0.00%,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,0.06%,0.05%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.03%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,0.04%,0.03%,0.03%,0.03%,0.04%,0.04%,0.04%,0.04%,0.03%,0.03%,0.46%,0.59%,0.33%,0.38%,0.55%,0.86%,0.46%,0.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,0.04%,0.05%,0.04%,0.05%,0.04%,0.04%,0.05%,0.03%,0.03%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,0.05%,0.05%,0.05%,0.05%,0.06%,0.06%,0.06%,0.06%,0.08%,0.08%,0.32%,0.30%,0.57%,0.43%,0.23%,0.32%,0.30%,0.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,0.03%,0.03%,0.02%,0.02%,0.03%,0.03%,0.03%,0.03%,0.05%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,0.07%,0.08%,0.09%,0.04%,0.05%,0.05%,0.04%,0.04%,0.06%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,0.04%,0.10%,0.10%,0.11%,0.10%,0.09%,0.09%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,0.00%,0.06%,0.05%,0.05%,0.02%,0.03%,0.03%,0.04%,0.03%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,0.00%,0.50%,0.63%,0.00%,0.00%,0.74%,0.50%,0.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,0.00%,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,0.02%,0.03%,0.02%,0.04%,0.02%,0.08%,0.03%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,0.03%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,0.00%,0.00%,0.00%,0.17%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,0.00%,0.00%,0.00%,0.00%,0.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,0.00%,0.00%,0.00%,0.00%,0.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,0.02%,0.02%,0.01%,0.02%,0.02%,0.03%,0.02%,0.03%,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,0.04%,0.03%,0.04%,0.04%,0.03%,0.03%,0.03%,0.03%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,0.15%,0.11%,0.15%,0.11%,0.09%,0.11%,0.10%,0.10%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,0.39%,0.17%,0.45%,0.22%,0.31%,0.34%,0.38%,0.22%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,0.11%,0.11%,0.11%,0.11%,0.11%,0.11%,0.12%,0.12%,0.10%,0.00%,0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,0.02%,0.01%,0.01%,0.01%,0.01%,0.02%,0.03%,0.03%,0.03%,0.04%,0.03%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,0.13%,0.10%,0.09%,0.12%,0.07%,0.07%,0.10%,0.06%,0.08%,0.08%,0.09%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,0.20%,0.30%,0.32%,0.54%,0.63%,0.13%,0.20%,0.72%,0.50%,0.40%,0.84%,0.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,0.12%,0.11%,0.12%,0.11%,0.12%,0.10%,0.12%,0.11%,0.09%,0.11%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,0.06%,0.06%,0.05%,0.04%,0.04%,0.05%,0.05%,0.05%,0.04%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,0.06%,0.06%,0.07%,0.06%,0.07%,0.06%,0.07%,0.07%,0.06%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,0.09%,0.06%,0.06%,0.06%,0.07%,0.07%,0.06%,0.07%,0.07%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,0.10%,0.08%,0.10%,0.10%,0.10%,0.09%,0.10%,0.10%,0.10%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,0.04%,0.04%,0.03%,0.03%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,0.10%,0.13%,0.08%,0.08%,0.09%,0.11%,0.11%,0.11%,0.09%,0.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,0.05%,0.04%,0.04%,0.05%,0.04%,0.04%,0.04%,0.03%,0.07%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,0.06%,0.05%,0.07%,0.07%,0.08%,0.06%,0.07%,0.07%,0.06%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,0.08%,0.05%,0.05%,0.05%,0.06%,0.06%,0.07%,0.07%,0.05%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,0.07%,0.08%,0.09%,0.09%,0.09%,0.09%,0.08%,0.08%,0.09%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,0.05%,0.04%,0.03%,0.03%,0.04%,0.04%,0.03%,0.03%,0.04%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,0.09%,0.11%,0.07%,0.11%,0.09%,0.07%,0.10%,0.09%,0.05%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,0.06%,0.04%,0.04%,0.03%,0.04%,0.05%,0.03%,0.02%,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,0.04%,0.04%,0.04%,0.04%,0.04%,0.03%,0.03%,0.03%,0.02%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,0.04%,0.04%,0.04%,0.05%,0.05%,0.03%,0.03%,0.03%,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,0.05%,0.05%,0.06%,0.08%,0.07%,0.05%,0.06%,0.07%,0.06%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,0.01%,0.04%,0.03%,0.03%,0.03%,0.03%,0.02%,0.02%,0.03%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,0.00%,0.12%,0.04%,0.03%,0.06%,0.10%,0.05%,0.02%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,0.04%,0.06%,0.04%,0.05%,0.06%,0.05%,0.05%,0.04%,0.04%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,0.06%,0.07%,0.07%,0.08%,0.08%,0.06%,0.06%,0.05%,0.06%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,0.10%,0.07%,0.06%,0.06%,0.06%,0.07%,0.06%,0.06%,0.08%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,0.08%,0.10%,0.10%,0.11%,0.11%,0.10%,0.09%,0.09%,0.09%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,0.03%,0.05%,0.03%,0.03%,0.03%,0.04%,0.05%,0.04%,0.03%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,0.16%,0.14%,0.09%,0.09%,0.10%,0.12%,0.11%,0.13%,0.11%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,0.06%,0.09%,0.04%,0.04%,0.06%,0.07%,0.05%,0.02%,0.04%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,0.06%,0.05%,0.07%,0.08%,0.08%,0.06%,0.05%,0.03%,0.03%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,0.10%,0.04%,0.06%,0.07%,0.07%,0.07%,0.05%,0.01%,0.07%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,0.06%,0.08%,0.08%,0.10%,0.11%,0.09%,0.07%,0.07%,0.08%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,0.03%,0.05%,0.04%,0.04%,0.03%,0.04%,0.03%,0.03%,0.03%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,0.10%,0.13%,0.07%,0.08%,0.09%,0.06%,0.06%,0.04%,0.09%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,0.01%,0.05%,0.04%,0.04%,0.04%,0.03%,0.02%,0.03%,0.01%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,0.03%,0.04%,0.05%,0.07%,0.07%,0.02%,0.03%,0.03%,0.02%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,0.00%,0.05%,0.05%,0.06%,0.06%,0.04%,0.04%,0.02%,0.03%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,0.02%,0.06%,0.08%,0.09%,0.10%,0.05%,0.04%,0.04%,0.03%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,0.02%,0.03%,0.03%,0.03%,0.03%,0.03%,0.04%,0.01%,0.03%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,0.07%,0.08%,0.09%,0.10%,0.11%,0.09%,0.18%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,0.02%,0.02%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,0.06%,0.08%,0.07%,0.07%,0.04%,0.06%,0.04%,0.04%,0.05%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,0.18%,0.10%,0.18%,0.02%,0.08%,0.03%,0.10%,0.00%,0.05%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,0.19%,0.34%,0.19%,0.00%,0.00%,0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,0.00%,0.02%,0.00%,0.00%,0.02%,0.00%,0.00%,0.00%,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,0.05%,0.04%,0.03%,0.11%,0.05%,0.02%,0.00%,0.03%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,0.00%,0.00%,0.00%,0.01%,0.01%,0.00%,0.00%,0.02%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,0.18%,0.05%,0.07%,0.10%,0.02%,0.05%,0.04%,0.06%,0.06%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,0.00%,0.00%,0.00%,0.19%,0.00%,0.10%,0.09%,0.00%,0.14%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,0.01%,0.01%,0.01%,0.02%,0.01%,0.01%,0.02%,0.01%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,0.10%,0.06%,0.05%,0.04%,0.05%,0.04%,0.04%,0.04%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,0.28%,0.05%,0.08%,0.04%,0.07%,0.06%,0.08%,0.05%,0.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,0.07%,0.05%,0.10%,0.01%,0.08%,0.03%,0.08%,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,0.02%,0.05%,0.00%,0.00%,0.02%,0.01%,0.03%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,0.07%,0.06%,0.07%,0.05%,0.04%,0.07%,0.04%,0.00%,0.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,0.00%,0.00%,0.00%,0.00%,0.17%,0.17%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
